Nom,Description,Tag 1,Tag 2,Tag 3,Latitude,Longitude,N° et nom de rue,CP,Ville,Année de création,Url site web,Nom compte Twitter,Url page Facebook,Url page Google +,Url page Linkedin,Url page Viadeo,Catégorie
Neoap,Neoap est un créateur de logiciels d'analyse de données multi-sources.,#logiciel,#marketing,,48.850479,2.27359,17 avenue Théophile Gautier,75016,Paris,2008,www.neoap.fr,,,,,,Entreprise
Neteven,Neteven est spécialisée dans les solutions ecommerce et la distribution sur les marketplaces.,#ecommerce,,,48.89201,2.3752,204 rue de Crimée,75019,Paris,2005,www.neteven.com,neteven,,,http://www.linkedin.com/company/282857,,Entreprise
Netgem,Netgem fournit ses solutions de divertissement pour tous les écrans de la maison connectée aux opérateurs multiservices.,#iptv,,,48.882919,2.27325,27 rue d'Orléans,92200,Neuilly sur Seine,1996,www.netgem.com,Netgem,,,http://www.linkedin.com/company/20555,,Entreprise
Netmeno,"Netmeno développe miwo, une application mobile qui permet d'interagir avec ce qui se passe en temps-réel autour de soi et de diffuser des informations contextualisées.",#geolocalisation,#mobile,,48.84243,2.25717,32 rue de Civry,75016,Paris,2010,www.netmeno.com,,https://www.facebook.com/FollowMiwo,,,,Entreprise
Nettelo,Nettelo développe un scanner corporel 3D sur smartphone.,#scanning,#3d,#mobile,48.893959,2.35278,110 rue des Poissonniers,75018,Paris,2012,www.nettelo.com,,,,,,Entreprise
Netvibes,Netvibes est une plateforme de création de dashboards personnalisés pour le web.,#dashboard,,,48.869129,2.32463,10 place de la Madeleine,75008,Paris,2005,www.netvibes.com,netvibes,https://www.facebook.com/netvibes,https://plus.google.com/+netvibes,http://www.linkedin.com/company/27092,,Entreprise
Nexway,Nexway fournit des solutions de e-commerce pour les éditeurs de logiciels et de jeux en ligne.,#ecommerce,#b2b,,48.89805,2.220435,1 boulevard des Bouvets,92000,Nanterre,2002,corporate.nexway.com,NexwayGroup,https://www.facebook.com/nexway,,http://www.linkedin.com/company/nexway,,Entreprise
Ngine Networks,"Ngine Networks est spécialisée dans le développement d'applications et se positionne à la croisée des Usages, du Service, du Réseau et des Terminaux.
",#apps,,,48.825661,2.3835,15 rue Jean-Baptiste Berlier,75013,Paris,2005,www.ngine-networks.com,,,,http://www.linkedin.com/company/3171836,,Entreprise
Nomalys,Nomalys est une application graphique sur smartphone et tablette permettant d'accéder aux données de votre entreprise de manière intuitive en temps réel.,#mobile,#data,#crm,48.81316,2.34021,46 rue Auguste Blanqui,94250,Gentilly,2009,www.nomalys.com,Nomalys,https://www.facebook.com/pages/Nomalys/379735158739529,,http://www.linkedin.com/company/481521,,Entreprise
Noomiz,Noomiz est spécialisée dans la relation fans/artistes et propose une plateforme communautaire qui recommande chaque mois le meilleur de la musique de demain à 150 000 internautes et professionnels.,#musique,,,48.895062,2.34244,7 rue André Messager,75018,Paris,2009,www.noomiz.com,noomiz,https://www.facebook.com/Noomiz,,http://www.linkedin.com/company/2561419,,Entreprise
Normation,"Normation développe et propose Rudder, une solution d’audit et de gestion de configuration de parc informatique open source.",#gestiondeparc,#informatique,#opensource,48.86673,2.36161,87 rue de Turbigo,75003,Paris,2009,www.normation.com,Normation,https://www.facebook.com/pages/Normation/326544044045703,https://plus.google.com/105980578689190959137,http://www.linkedin.com/company/807779,,Entreprise
NourY Solutions,NourY Solutions est spécialisée dans l'optimisation des bases de données et propose des produits et services pour asssurer la surveilllance et garantir la sécurité des données.,#sgbd,#securite,#data,48.928461,2.34121,2 boulevard de la libération,93200,Saint Denis,2003,www.nourysolutions.com,,,,http://www.linkedin.com/company/204395,,Entreprise
Novapost ,Novapost propose des services en ligne (en mode SaaS) permettant aux entreprises et aux salariés de dématérialiser leurs documents RH.,#rh,#dematerialisation,#documents,48.875198,2.35151,32 rue de Paradis,75010,Paris,2007,www.novapost.fr,Novapost,https://www.facebook.com/Novapost,,http://www.linkedin.com/company/212019,,Entreprise
Numsight,"Numsight transforme des données complexes issues des bases de données, du market research et du web, en insights simples et opérationnels.",#marketing,#data,,48.836929,2.24282,80 rue Galliéni,92100,Boulogne-Billancourt,1998,www.numsight.com,,,,http://www.linkedin.com/company/84450,,Entreprise
Nuxeo,"Nuxeo propose une plateforme de gestion de contenus open source, modulaire et extensible, et des applications packagées de GED, DAM et case management.",#opensource,#CMS,#ged,48.893959,2.35278,110 rue des Poissonniers,75018,Paris,2001,www.nuxeo.com,nuxeoFR,https://www.facebook.com/Nuxeo,https://plus.google.com/+nuxeo,http://www.linkedin.com/company/37930,,Entreprise
Olfeo ,Olfeo propose une solution de proxy et de filtrage de contenus Internet pour protéger les entreprises.,#securite,#filtrage,,48.871109,2.34537,15 boulevard Poissonnière,75002,Paris,2003,www.olfeo.com,olfeo,,,http://www.linkedin.com/company/olfeo,,Entreprise
Omnikles,Omnikles propose aux collectivités et entreprises une gamme étendue de services web spécialisés dans la dématérialisation des marchés publics.,#dematerialisation,#marchespublics,,48.87273,2.3479,26 rue du Faubourg Poissonnière,75010,Paris,2000,www.omnikles.com,,,,http://www.linkedin.com/company/76467,,Entreprise
Onefeat,Onefeat est une application mobile de jeu social où les joueurs complètent des missions en prenant des photos.,#socialgame,#mobile,,48.879761,2.37198,29 rue de Meaux,75019,Paris,2011,www.onefeat.com,onefeat,https://www.facebook.com/onefeat,,,,Entreprise
OnMobile,"OnMobile propose une marque blanche de données et services à valeur ajouté pour les fournisseurs de téléphonie mobile, fixe et prestataires de services média.",#mobile,,,48.87841,2.28788,36 rue Brunel,75017,Paris,2000,www.onmobile.com,OnMobileGlobal,https://www.facebook.com/pages/OnMobile/109668765718438,,http://www.linkedin.com/company/15836,,Entreprise
Open Initiative,"Nous lançons Open Funding, une plate-forme de crowdfunding de logiciel libre qui permet aux utilisateurs de logiciels libres de financer l'évolution des logiciels, fonctionnalité par fonctionnalité",#opensource,#crowdfunding,,48.879761,2.37198,29 rue de Meaux,75019,Paris,2010,www.openinitiative.com,Open_Initiative,http://www.facebook.com/myopeninitiative,,,,Entreprise
OpendataSoft,Opendatasoft propose une plateforme prête à l’emploi sur le cloud qui rend possible la réutilisation de toute donnée à partir de n’importe quels sources et formats et sans aucune limite de volumétrie.,#opendata,#bigdata,#api,48.858551,2.3731,27 rue du Chemin Vert,75011,Paris,2011,www.opendatasoft.com,opendatasoft,https://www.facebook.com/opendatasoft,,http://www.linkedin.com/company/2397209,,Entreprise
OpenSearchServer,OpenSearchServer est un moteur de recherche opensource en mode SaaS.,#moteurderecherche,#opensource,#crawler,48.825661,2.3835,15 rue Jean-Baptiste Berlier,75013,Paris,2010,www.open-search-server.com,,https://www.facebook.com/OpenSearchServer,,,,Entreprise
Oracle,"Oracle est une entreprise qui produit des logiciels tels que Oracle Database (un système de gestion de base de données), Oracle Weblogic Server (un serveur d'applications) et Oracle E-Business Suite (un progiciel de gestion intégré).",#sgbd,,,48.909778,2.235132,15 boulevard Charles de Gaulle,92715,Colombes,1977,www.oracle.com,oracle,https://www.facebook.com/Oracle,https://plus.google.com/+Oracle,http://www.linkedin.com/company/1028,,Entreprise
Orange,Orange est l’un des principaux opérateurs de télécommunications dans le monde.,#telecoms,,,48.825206,2.27607,38 rue du Général Leclerc,92130,Issy les Moulineaux,1988,www.orange.com,orange,https://www.facebook.com/orange,https://plus.google.com/+orange/,http://www.linkedin.com/company/1110,,Entreprise
Orbe,"Orbe réunit des programmeurs, designers, artistes et scientifiques autour de l'expérimentation et la mise en œuvre de nouvelles expériences impliquant le corps et les nouveaux médias.",#culture,,,48.865372,2.37073,70 rue de la Folie Méricourt,75011,Paris,2009,www.orbe.mobi,OrbeMobi,https://www.facebook.com/pages/Orbe/134948119853640,,http://www.linkedin.com/company/460814,,Entreprise
PageOndemand,PageOndemand est solution en ligne de Catalogue Management pour les PME immédiatement rentable grâce au paiement à la page.,#catalogue,#ondemand,,48.865742,2.38441,120 boulevard de Ménilmontant,75020,Paris,2006,www.pageondemand.com,PageOnDemand,https://www.facebook.com/PageOnDemand,,http://www.linkedin.com/company/669003,,Entreprise
PageYourself,PageYourself est un service en ligne d'édition et de personnalisation permettant la génération de sites professionnels sous Facebook.,#facebook,#personnalisation,,48.871109,2.393599,24 rue de l'Est,75020,Paris,2012,www.pageyourself.com,PageYourself,https://www.facebook.com/pageyourself,,http://www.linkedin.com/company/2383823,,Entreprise
Paraschool,Paraschool est une plateforme numérique de ressources éducatives à destination des enseignants et élèves.,#education,,,48.84885,2.35514,2 rue des Chantiers,75005,Paris,,www.paraschool.com,Paraschool,,,http://www.linkedin.com/company/349870,,Entreprise
Parrot,Parrot est un fournisseur de périphériques sans fil pour téléphones mobiles.,#mobile,#sansfil,#ardrone,48.87896,2.36721,174 quai de Jemmapes,75010,Paris,1994,www.parrot.com,ardrone,https://www.facebook.com/Parrot,,http://www.linkedin.com/company/13708,,Entreprise
Pass Technologie,Pass Technologie est spécialiste du développement informatique particulièrement dans les logiciels libres.,#informatique,#opensource,,48.839722,2.40312,26 rue Louis Braille,75012,Paris,2002,www.pass-tech.fr,,,,,,Entreprise
Paypal,"PayPal permet à une entreprise ou un utilisateur disposant d'une adresse email d'envoyer et de recevoir des paiements en ligne de manière pratique, sécurisée et peu coûteuse.",#paiement,#ecommerce,,48.86834,2.34116,21 rue de la Banque,75002,Paris,1998,http://www.paypal.com,PayPal,https://www.facebook.com/PayPal,https://plus.google.com/+paypal,http://www.linkedin.com/company/1482,,Entreprise
PayPlug,"PayPlug propose une solution de paiement par carte bancaire, sans terminal, sur le web et le mobile.",#paiement,#mobile,,48.846191,2.32823,96 boulevard Raspail,75006,Paris,2012,www.payplug.fr,payplug,https://www.facebook.com/PayPlug,,http://www.linkedin.com/company/2680294,,Entreprise
Pearltrees,"Pearltrees est une plate-forme de curation par centres d'intérêts qui permet de collectionner, d'organiser et de partager les contenus que vous aimez sur le web.",#curation,#web,,48.851711,2.37636,94 avenue Ledru Rollin,75012,Paris,2009,www.pearltrees.com,pearltrees,https://www.facebook.com/pearltrees,https://plus.google.com/+pearltrees,http://www.linkedin.com/company/1361436,,Entreprise
Pertimm,"Petrimm propose des solutions intégrées de moteurs de recherche linguistiques, sémantiques, et statistiques.",#ecommerce,#moteurderecherche,,48.914131,2.29484,51 boulevard Voltaire,92600,Asnières-sur-Seine,1997,www.pertimm.com,,,,http://www.linkedin.com/company/131034,,Entreprise
Pinpin Team,Pinpin Team est un studio de développement de jeux vidéos pour le mobile et le web.,#jeu,#studio,,48.893959,2.35278,110 rue des Poissonniers,75018,Paris,2008,www.pinpinteam.com,PinpinTeam,https://www.facebook.com/pinpinteam,,http://www.linkedin.com/company/1577834,,Entreprise
Pixagility,Pixagility est spécialiste de la distribution de contenus vidéos sur tous types de plateformes et propose des solutions de stockage et de monétisation.,#video,#diffusion,,48.833302,2.25387,64 avenue Pierre Grenier,92100,Boulogne Billancourt,,pixagility.tv,,,,http://www.linkedin.com/company/738651,,Entreprise
Pixcook,"Pixcook est un studio de création d'identité visuelle, d'ergonomie web et de jeux.",#jeu,#studio,,48.892092,2.369204,134 rue d'Aubervilliers,75019,Paris,2011,www.pixcook.com,pixcook,,,,,Entreprise
Placeloop,"Placeloop est une plateforme de marketing digital qui permet aux commerces de proximité de diffuser des messages et des coupons sur Internet, les réseaux sociaux, par email/SMS et des QR codes.",#coupons,#marketing,,48.854858,2.40352,80 rue des Haies,75020,Paris,2011,www.placeloop.com,Placeloop,https://www.facebook.com/placeloop,,http://www.linkedin.com/company/2522187,,Entreprise
Playrion,"Playrion est une société de développement et d'édition de jeux sérieux qui propose notamment Airlines-Manager, un jeu de gestion en ligne de compagnie aérienne.",#jeu,#seriousgaming,,48.893959,2.35278,110 rue des Poissonniers,75018,Paris,2010,www.playrion.com,Playrion,https://www.facebook.com/Playrion,,http://www.linkedin.com/company/2172017,,Entreprise
PlayTouch,"Playtouch développe et propose Jaxpot, un service de jeux en ligne pour gagner des cadeaux disponible pour tous les écrans.",#jeu,#marketing,#cadeaux,48.960663,1.803087,31 rue de la Vallée,78970,Mézières sur Seine,2010,www.playtouch.net,,https://www.facebook.com/PLAYTOUCH.net,,http://www.linkedin.com/company/playtouch,,Entreprise
Plyce,"Plyce est une plateforme web et une application mobile géolocalisée qui vous permettent de trouver les bonnes affaires dans les points de vente : réductions, promotions et cadeaux. ",#marketing,#coupons,#geolocalisation,48.888076,2.306722,118 rue de Tocqueville,75017,Paris,2010,www.plyce.com,plyce,https://www.facebook.com/plyce,,http://www.linkedin.com/company/1567274,,Entreprise
PrepMyFuture,PrepMyFuture développe une plateforme de e-learning adaptatif qui ajuste la difficulté des exercices en fonction de l'utilisateur et de ses faiblesses.,#elearning,#personnalisation,,48.872379,2.35754,82 rue du Faubourg Saint-Martin,75010,Paris,2010,www.prepmyfuture.com,PrepMyFuture,https://www.facebook.com/PrepMyFuture,,http://www.linkedin.com/company/2372131,,Entreprise
Press'criptum,"Press'criptum développe Press Shopper, une application mobile permettant d'accéder aux informations de produits mode des magazines par reconnaissance d'image et de pouvoir les acheter directement.",#mcommerce,,,48.872421,2.32157,20 boulevard Malesherbes,75008,Paris,2011,www.presscriptum.com,Presscriptum,https://www.facebook.com/Presscriptum,,http://www.linkedin.com/company/2631702,,Entreprise
Pretty simple,Preety Simple développe des jeux sociaux pour Facebook.,#socialgame,#facebook,,48.871109,2.393599,24 rue de l'Est,75020,Paris,2010,www.prettysimplegames.com,prttysmpl,https://www.facebook.com/PrettySimpleGames,,http://www.linkedin.com/company/1119857,,Entreprise
Priceminister,Priceminister est une plateforme de vente en ligne de produits neufs et occasions.,#ecommerce,,,48.866859,2.34968,92 rue Réaumur,75002,Paris,2000,www.priceminister.com,priceminister,https://www.facebook.com/PriceMinister,https://plus.google.com/+priceminister,http://www.linkedin.com/company/28697,,Entreprise
Printic,Printic est une application mobile pour le partage et l'impression de ses photos.,#mobile,#photo,#impression,48.84894,2.28689,45 rue Héricart,75015,Paris,2012,www.printicapp.com,printicapp,https://www.facebook.com/Printic,,http://www.linkedin.com/company/3061865,,Entreprise
Promethean,"Promethean propose des solutions innovantes pour l’éducation et la formation en fournissant des tableaux interactifs, logiciels, systèmes de réponses instantanées, périphériques, et matériels de sonorisation.",#education,#equipement,,48.903401,2.372051,45  avenue Victor Hugo,93300,Aubervilliers,2003,www.prometheanworld.com,PrometheanFR,https://www.facebook.com/promethean.france,,,,Entreprise
Proxem,Proxem est spécialisée dans l’analyse sémantique pour l’entreprise et propose des solutions innovantes en e-réputation et analyse des feedbacks de consommateurs ainsi qu’en Ressources Humaines.,#semantique,#ereputation,#rh,48.870659,2.3611,19 boulevard de Magenta,75010,Paris,2007,www.proxem.com,proxem,https://www.facebook.com/pages/Proxem/205277852816641,,http://www.linkedin.com/company/938582,,Entreprise
PushPrivate,PushPrivate est une plateforme en ligne pour accélérer sa recherche d'emploi et faciliter le recrutement.,#emploi,#recrutement,,48.842861,2.2691,131 avenue de Versailles,75016,Paris,,www.pushprivate.com,,https://www.facebook.com/PushPrivate,https://plus.google.com/110482884608774286712,http://www.linkedin.com/company/3114280,,Entreprise
Qobuz,Qobuz est une plateforme de musique en ligne haute-fidélité qui fournit un service d'écoute sur abonnement et de téléchargement à la carte.,#musique,,,48.894779,2.37243,249 rue de Crimée,75019,Paris,2009,www.qobuz.com,qobuz,https://www.facebook.com/qobuz,,http://www.linkedin.com/company/2582017,,Entreprise
qunb,"qunb diffuse vos données et vous permet de jouer avec, de les afficher et de les partager.",#data,#opendata,#dataviz,48.872379,2.35754,82 rue du Faubourg Saint Martin,75010,Paris,2011,www.qunb.com,qunb,https://www.facebook.com/myqunb,,http://www.linkedin.com/company/803778,,Entreprise
RadioLine,RadioLine développe des applications pour améliorer l'expérience de la radio numérique.,#radio,#apps,,48.885731,2.26066,1 rue Garnier,92200,Neuilly sur Seine,2011,www.radioline.co,Radioline_app,https://www.facebook.com/RadiolineApp,,http://www.linkedin.com/company/2606283,,Entreprise
reaDIYmate,"Les reaDIYmates, imaginés par 23deEnero spécialiste de l'internet des objets, sont de petits robots qui se déplacent et jouent des sons en fonction de ce qui se passe dans votre vie numérique.",#objetsconnectes,#diy,#robot,48.874649,2.34739,7 rue Ambroise Thomas ,75009,Paris,2010,www.readiymate.com,readiymate,https://www.facebook.com/readiymate,,http://www.linkedin.com/company/2255628,,Entreprise
Reewardio,Reewardio permet d'obtenir des offres exclusives en échange d'actions sur Facebook. ,#marketing,#mobile,#facebook,48.85196,2.37344,59 rue du Faubourg Saint Antoine,75012,Paris,2012,www.reewardio.com,reewardio,https://www.facebook.com/Reewardio,,,,Entreprise
Restopolitan,Restopolitan est spécialisée dans la réservation en ligne appliquée à la restauration et propose une carte de membre qui permet d'obtenir 1 repas offert par jour.,#restaurants,#reservation,#marketing,48.869251,2.34313,146 rue Montmartre,75002,Paris,2006,www.restopolitan.com,restopolitan,https://www.facebook.com/Restopolitan,,http://www.linkedin.com/company/1094737,,Entreprise
Reunik,Reunik est un service d'album photo communautaire qui permet de réunir vos photos et celles de vos amis et de créer un album personnalisé pour impression. ,#photo,#impression,,48.850929,2.28864,15 rue Sextius Michel,75015,Paris,2011,www.reunik.com,reunik,https://www.facebook.com/reunik,,http://www.linkedin.com/company/2148332,,Entreprise
Reverso Softissimo,Reverso Softissimo est un concepteur et intégrateur de logiciels spécialisé dans les applications linguistiques de l'informatique pour l'éducation et les entreprises.,#linguistique,,,48.867241,2.39272,5 rue Soyer,75018,Paris,,reverso.softissimo.com,,,,http://www.linkedin.com/company/1347439,,Entreprise
Rich Analysis,"RichAnalysis imagine des services digitaux innovants en croisant et en visualisant des données de manière inédite. Elle est experte dans les domaines suivant : synchronisation, géolocalisation et visualisation de grands flux de données.",#geolocalisation,#dataviz,#bigdata,48.826069,2.27308,16 rue Kléber,92130,Issy-les-Moulineaux,2007,www.richanalysis.net,,https://www.facebook.com/pages/Rich-Analysis/132718836740940,,,,Entreprise
Runorg,Runorg propose des plateformes web dédiées aux entreprises ou aux associations qui offrent des fonctions de gestion et de communication à destination des dirigeants et des membres.,#rse,,,48.853199,2.39858,22 rue Planchat,75020,Paris,2010,www.runorg.com,RunOrg,https://www.facebook.com/RunOrg,https://plus.google.com/105717032059999732993,http://www.linkedin.com/company/1281871,,Entreprise
Rustlin,Rustlin est un réseau social anonyme fondé sur les lieux et les personnes qui les fréquentent disponible via une application mobile géolocalisée.,#reseausocial,#mobile,#geolocalisation,48.859409,2.29737,17 avenue de la Bourdonnais,75007,Paris,2012,www.rustlin.com,Rustlin,https://www.facebook.com/Rustlin,,http://www.linkedin.com/company/2903710,,Entreprise
Salesforce,Salesforce est une entreprise spécialiste des logicels de gestion de la relation client.,#crm,,,48.864638,2.293692,7 place d'Iéna,75008,Paris,1999,www.salesforce.com,salesforce,https://www.facebook.com/MarketingCloud,https://plus.google.com/+Salesforce,http://www.linkedin.com/company/3185,,Entreprise
Scrollshow,Scrollshow développée par Plimse est une application iPad d'édition de présentations panoramiques.,#presentation,#ipad,#edition,48.825691,2.334268,rue Saint Yves,75014,Paris,2012,www.scrollshow.com,scrollshow,https://www.facebook.com/Scrollshow,,http://www.linkedin.com/company/2678465,,Entreprise
Sculpteo,Sculpteo offre un service en ligne d'impression 3d à la demande.,#impression3d,,,48.82452,2.26477,89 rue du Gouverneur Felix Eboué,92130,Issy les Moulineaux,2009,www.sculpteo.com,sculpteo,https://www.facebook.com/sculpteo,https://plus.google.com/114172138917431813751,,,Entreprise
Semdee,Semdee développe et propose une gamme de logiciels destinés à l’analyse et l’exploitation des données textuelles structurées et non structurées.,#bigdata,#businessintelligence,#ereputation,48.825661,2.3835,15 rue Jean-Baptiste Berlier,75013,Paris,2011,www.semdee.com,,,,http://www.linkedin.com/company/2972394,,Entreprise
SensCritique,SensCritique est un réseau social qui vous permet d'organiser et de partager vos avis culturels.,#reseausocial,#culture,#avis,48.87434,2.34797,49 rue du Faubourg Poissonnière,75010,Paris,2011,www.senscritique.com,senscritique,https://www.facebook.com/senscritique,,http://www.linkedin.com/company/1545540,,Entreprise
Seventhside Games,"Seventhside Games est un éditeur de jeux géo sociaux pour le web et le mobile.
",#jeu,#socialgaming,#geolocalisation,48.865261,2.33459,14 avenue de l'Opéra ,75001,Paris,2011,www.7thside.com,7thSideGames,https://www.facebook.com/SeventhSideGames,,,,Entreprise
Sharewizz,Sharewizz est un site communautaire de prêt gratuit d'objets entre particuliers.,#economiecollaborative,#reseausocial,#pret,48.886349,2.30293,8 rue Gustave Doré,75017,Paris,2012,www.sharewizz.com,,https://www.facebook.com/Sharewizz,,,,Entreprise
Sharypic,Sharypic est une plateforme collaborative et interactive de partage de photos pour les événements.,#photo,#evenements,#collaboration,48.885441,2.37852,6 rue Euryale Dehaynin,75019,Paris,2011,www.sharypic.com,sharypic,https://www.facebook.com/sharypic,,http://www.linkedin.com/company/2111273,,Entreprise
Shopwise,Shopwise est une application mobile qui permet aux consommateurs de découvrir les notes et analyses de plus de 30 000 produits alimentaires.,#alimentaion,#mobile,#consommation,48.890709,2.2863,55 rue Anatole France,92300,Levallois Perret,2010,www.shopwise.fr,Shopwisefr,https://www.facebook.com/shopwisefr,,http://www.linkedin.com/company/1337057,,Entreprise
SimpleMail,"SimpleMail est une plateforme simple et intuitive qui permet d'éditer, de publier, de diffuser et de suivre la performance de vos newsletters.",#emailing,#newsletter,,48.840672,2.79249,1 avenue Christian Doppler,77700,Serris,2011,www.simple-mail.fr,simplemailfr,https://www.facebook.com/simplemailfr,,,,Entreprise
SirData,SirData est une plateforme de monétisation qui permet aux éditeurs web et aux marchands de générer des profits grâce au trafic existant de leur site en y insérant un simple tag de collecte de données anonymes sur le comportement de leurs visiteurs.,#monetisation,#trafic,#data,48.875801,2.34134,8 rue de Châteaudun,75009,Paris,2012,www.sirdata.com,,,,http://www.linkedin.com/company/2765878,,Entreprise
Sketchfab,"Sketchfab est une plateforme en ligne de publication, de partage et d'embarquement de modèles 3D interactifs en temps réel sans plugin.",#3d,,,48.869508,2.341908,28 place de la Bourse,75002,Paris,2012,www.sketchfab.com,sketchfab,https://www.facebook.com/SketchFab,,http://www.linkedin.com/company/2538189,,Entreprise
Skimm,Skimm est une application mobile de paiement.,#paiement,#mobile,#ecommerce,48.872379,2.35754,82 rue du Faubourg Saint-Martin,75010,Paris,2011,www.skimm.fr,skimmfr,https://www.facebook.com/skimmfr,,http://www.linkedin.com/company/1671476,,Entreprise
SlimPay,SlimPay développe et met en œuvre en mode hébergé des solutions sécurisées de paiement en ligne.,#paiement,#ecommerce,,48.871448,2.34791,10 rue du Faubourg Poissonnière,75010,Paris,2009,www.slimpay.com,slimpay,,,http://www.linkedin.com/company/1509498,,Entreprise
Smart Technologies,Smart Technologies est un fournisseur de tableaux interactifs.,#education,,,48.872235,2.229375,15 rue Pagès,92150,Suresnes,1987,www.smarttech.com,SMART_Tech_FR,https://www.facebook.com/SMART.Technologies.France,,http://www.linkedin.com/company/smart-technologies,,Entreprise
Smart Tribune,Smart Tribune permet de créer un espace conversationnel en ligne pour personnaliser la relation client des entreprises.,#conversation,#relationclient,,48.89006,2.40316,24 rue du Pré Saint-Gervais,93500,Pantin,2011,www.smart-tribune.com,SmartTribune,https://www.facebook.com/SmartTribune,https://plus.google.com/117093348636751274846,http://www.linkedin.com/company/2474024,,Entreprise
Smartgrains,"SmartGrains aide les automobilistes à se garer plus facilement, et les exploitants à optimiser l’usage des infrastructures de stationnement.",#stationnement,#capteurs,,48.87175,2.3415,14 boulevard Montmartre,75008,Paris,2009,www.smartgrains.com,smartgrains,https://www.facebook.com/smartgrains,,http://www.linkedin.com/company/313820,,Entreprise
SmartPanda Network,"SmartPanda Network est une plateforme de réseau social inter-entreprises, confidentielle et sécurisée par Infogreffe.",#reseausocial,#rse,#interentreprises,48.870351,2.341352,10 rue Saint-Marc,75002,Paris,2012,www.smartpanda-network.com,SmartPandaNetwk,https://www.facebook.com/smartpandanetwork,,,,Entreprise
Smoon Digital,"Smoon Digital développe Cylapp, une plateforme de création et de publication d'histoires interactives pour tablettes.",#edition,,,48.843559,2.35122,2 rue Saint-Médard,75005,Paris,2012,www.cylapp.com,cylapp,https://www.facebook.com/Cylapp,https://plus.google.com/105778449330013442844,http://www.linkedin.com/company/3003146,,Entreprise
SnapCar,Snapcar est une application mobile connectée à un réseau de voitures avec chauffeur.,#mobile,#voitureavecchauffeur,,48.773502,2.240701,La Boursidière,92350,Le Plessis Robinson,2012,www.snapcar.com,snapcar,https://www.facebook.com/SnapCar,,http://www.linkedin.com/company/2690529,,Entreprise
Social Media Analyzer,"Social Media Analyzer est un panel de données issues des réseaux sociaux adapté à votre métier.
",#marketind,#digital,#reseauxsociaux,48.852779,2.36791,47 boulevard Henri IV,75004,Paris,2012,www.socialmediaanalyzer.fr,NEOAP_SMA,https://www.facebook.com/SocialMediaAnalyzer,,,,Entreprise
SoCloz,SoCloz est une plateforme de shopping en ligne qui permet de chercher un produit et de localiser autour de vous les magasins physiques qui en disposent.,#shopping,#geolocalisation,,48.825661,2.3835,15 rue Jean-Baptiste Berlier,75013,Paris,2010,www.socloz.fr ,SoCloz,https://www.facebook.com/socloz,,,,Entreprise
Sparkom,Sparkom édite la plateforme SparkAngels et propose une solution complète dédiée aux entreprises qui souhaitent mettre en place un service d'interaction clients ou une plateforme interne de montée en compétences.,#crm,,,48.720409,2.26091,7 rue de la Croix Martre,91120,Palaiseau,,solutions-entreprise.spark-angels.com,SparkAngels,http://www.facebook.com/pages/SparkAngels/71350100337,,,,Entreprise
Spiders,Spiders est un studio de développement de jeux vidéo.,#studio,#jeu,,48.82262,2.361,12 rue Caillaux,75013,Paris,2008,www.spiders-games.com,spidersgames,https://www.facebook.com/pages/Spiders/124681480887197,https://plus.google.com/115605087148129389902,http://www.linkedin.com/company/spiders,,Entreprise
Spotify,Spotify est une plateforme de musique en ligne.,#musique,,,48.881889,2.31382,15 avenue de Villiers,75017,Paris,2006,www.spotify.com,Spotify_France,https://www.facebook.com/Spotify.France,https://plus.google.com/+Spotify,http://www.linkedin.com/company/207470,,Entreprise
Sproteens,Sporteens est une application web et mobile permettant aux parents de mieux choisir un club de sport pour leurs enfants.,Entreprise,"Application, sport, enfants",,48.871342,2.2886,28 rue Paul Valéry,75116,Paris,2012,www.sporteens.com,sporteens,https://www.facebook.com/sporteensapp,https://plus.google.com/103191901694666542523,,,Entreprise
Squid Solutions ,Squid Solutions fournit des outils d'analyse et de visualisation bigdata.,#bigdata,#dataviz,#api,48.841061,2.24047,83 rue de Paris,92100,Boulogne-Billancourt,2004,www.squidsolutions.com,SquidSolutions,https://www.facebook.com/pages/Squid-Solutions/113466948729594,,http://www.linkedin.com/company/1076876,,Entreprise
Star-Apic,Star-Apic est un éditeur de logiciels dans le domaine de la gestion cartographique du territoire et de ses infrastructures.,#sig,,,48.788158,2.31877,191 avenue Aristide Briand,94230,Cachan,1983,www.star-apic.com,starapic,http://www.facebook.com/StarApic,,http://www.linkedin.com/company/star-apic,,Entreprise
Stootie,Stootie est une plateforme communautaire et mobile d’échange de services géolocalisés.,#mobile,#echangedeservices,,48.871109,2.393599,24 rue de l'Est,75020,Paris,2011,www.stootie.com,stootie,,,http://www.linkedin.com/company/2776551,,Entreprise
Storific,Storific est un assistant de commande et de paiement mobile orienté food & drinks.,#mobile,#commande,#food&drinks,48.834992,2.39948,73 rue de Wattignies,75012,Paris,2010,www.storific.com,storific,https://www.facebook.com/storific,,http://www.linkedin.com/company/858913,,Entreprise
Storylab,StoryLab est à la fois un éditeur de livres 100% numérique et une agence de création littéraire numérique.,#edition,#ebook,,48.893959,2.35278,110 rue des Poissonniers,75018,Paris,2010,www.storylab.fr,storylabedition,,,http://www.linkedin.com/company/2351474,,Entreprise
